Stat_ID,MONLOC_AB,DataLoggerLineName,Stat_DATE,ActivityIdentifier,ActivityMediaName,CharacteristicName,StatMEASURE,ResultMeasureUnitCode,DataType,UseForCalc,StatisticalBaseCode,TimeBasisName,NumResults,COMMENTS,CreatedDateTime,LastChangeDate,ActivityInTWQD
73E41C40-034E-486E-A97A-993F745DF481,HOHTH4,21119084,3/29/2022,HOHTH4_20220329_2021Fall_TS,Water,"Temperature, water",8.47005,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
73E528F5-1705-468E-A39E-AD4B2102DEBC,WINFLDTH2,20651384,5/18/2021,WINFLDTH2_20210518_2021Sum_TS,Water,"Temperature, water",10.6564,deg C,Calculated,1,7DADM,7 Day,7,NULL,33:14.0,21:52.7,42:31.2
73E67064-3487-4ADB-A51C-F4F04939FC14,HOHTH4,21119084,3/11/2022,HOHTH4_20220311_2021Fall_TS,Water,"Temperature, water",7.68865,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
73E7D042-9A3F-4378-9BD8-1D8C01926400,CEDARTH1,21119059,2/3/2022,CEDARTH1_20220203_2021Fall_TS,Water,"Temperature, water",5.82587,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
73E802DC-B45D-460A-BF89-12FF47812760,HOOTTH1,10699502,6/20/2021,HOOTTH1_20210620_2021Sum_TS,Water,"Temperature, water",10.1938,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
73E87445-F737-481A-8C7B-CE281BC2BDF3,WFIRONMTH1,20386531,6/22/2021,WFIRONMTH1_20210622_2021Sum_TS,Water,"Temperature, water",11.759,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,33:06.0,24:59.6,42:31.2
73EAD383-98D1-406F-BD0F-1A97FAE5EAF3,CRIPPTH1,20651387,7/7/2022,CRIPPTH1_20220707_2022Sum_TS,Water,"Temperature, water",8.5773,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
73ECBED0-4FE5-42DB-B85A-402275FADE33,ELKTH2,20651383,9/24/2021,ELKTH2_20210924_2021Sum_TS,Water,"Temperature, water",10.8725,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,33:06.0,24:59.6,42:31.2
73EF36A3-F019-4AD0-8AA1-60D7A0D38187,GOODTH1,21119074,1/30/2022,GOODTH1_20220130_2021Fall_TS,Water,"Temperature, water",5.16505,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
73EF5539-2EC9-4A3D-8F9B-FD04B0D780FD,ELKTH1,21119061,8/2/2021,ELKTH1_20210802_2021Sum_TS,Water,"Temperature, water",11.8056,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,33:06.0,24:59.6,42:31.2
73EF9357-1198-4F2D-ABC9-2AE008E872C4,TAFTTH1,20386544,9/23/2021,TAFTTH1_20210923_2021Sum_TS,Water,"Temperature, water",9.90313,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
73F06B61-A805-4284-AC4E-F1D79C829A4B,HOHTH4,21119084,4/4/2022,HOHTH4_20220404_2021Fall_TS,Water,"Temperature, water",4.58757,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
73F0BAA5-F24F-417B-A067-A3D940B062BE,EFKALTH1,21119060,1/12/2022,EFKALTH1_20220112_2021Fall_TS,Water,"Temperature, water",8.1912,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
73F1B70E-3582-4278-8EFE-D4834B1C678C,OWLTH1,21119065,9/1/2022,OWLTH1_20220901_2022Sum_TS,Water,"Temperature, water",16.1921,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
73F1C065-EECF-4FB6-8457-D88E1F47DAD8,OWLTH1,20651380,2/8/2022,OWLTH1_20220208_2021Fall_TS,Water,"Temperature, water",5.91949,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
73F208EE-6678-483C-9430-AAC6218DA095,ROCKTH1,20386552,9/12/2021,ROCKTH1_20210912_2021Sum_TS,Water,"Temperature, water",14.1263,deg C,Calculated,1,7DADM,7 Day,7,NULL,33:14.0,21:52.7,42:31.2
73F3B4D1-F3ED-4BA9-A65E-E688C34851F4,WFIRONMTH1,20386531,6/16/2021,WFIRONMTH1_20210616_2021Sum_TS,Water,"Temperature, water",9.928,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,33:06.0,24:59.6,42:31.2
73F4EB14-D5D4-495D-B833-19456C292D9F,HOHTH2,21337447,9/1/2022,HOHTH2_20220901_2022Sum_TS,Water,"Temperature, water",15.509,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
73F6323F-2B91-49BD-A8D0-1AD779A15360,NOLANTH3,21119066,9/4/2022,NOLANTH3_20220904_2022Sum_TS,Water,"Temperature, water",14.1942,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
73F6E2F8-C473-4A66-9C45-2E6406651656,MCQUARYTH1,10699488,9/30/2022,MCQUARYTH1_20220930_2022Sum_TS,Water,"Temperature, water",12.2658,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
73F73AAA-3C27-4DCD-B4F6-FE16943D6D55,SNIDERTH1,20386526,7/3/2021,SNIDERTH1_20210703_2021Sum_TS,Water,"Temperature, water",11.4481,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
73F750BF-8619-45BD-A519-C6B496E328A4,GOODTH1,21119074,5/6/2022,GOODTH1_20220506_2021Fall_TS,Water,"Temperature, water",8.04418,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
73F8DCF8-2609-47D0-9C72-FD34EC308386,WFKALTH1,21337440,7/10/2022,WFKALTH1_20220710_2022Sum_TS,Water,"Temperature, water",14.768,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
73F8FC9C-F3DA-4114-973D-C4A56B19E682,ANDERTH1,21119075,9/17/2022,ANDERTH1_20220917_2022Sum_TS,Water,"Temperature, water",13.1585,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
73FAA76E-F535-400E-9A06-F5ED0B19FA14,NFWINFDTH1,21119068,10/9/2021,NFWINFDTH1_20211009_2021Sum_TS,Water,"Temperature, water",10.0788,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,32:58.3,24:59.6,42:31.2
73FBEC2B-2BEE-4098-A6B8-F9E9A2E8703E,ELKTH1,21119020,7/12/2022,ELKTH1_20220712_2022Sum_TS,Water,"Temperature, water",11.4087,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
73FF3BBD-14C7-452B-A20A-FF4ECB35C929,CHALATH2,21119035,10/7/2022,CHALATH2_20221007_2022Sum_TS,Water,"Temperature, water",12.354,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
73FFA6C2-D950-40BB-994A-81594351BFEB,TAFTTH1,20386544,7/31/2021,TAFTTH1_20210731_2021Sum_TS,Water,"Temperature, water",11.3918,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
7403859B-A77F-4D2E-9F57-D81F6E74D188,SNIDERTH1,20386526,8/2/2022,SNIDERTH1_20220802_2022Sum_TS,Water,"Temperature, water",11.856,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
7403861E-9135-46AC-ADCE-8243DF47A628,CRIPPTH1,20651387,9/23/2021,CRIPPTH1_20210923_2021Sum_TS,Water,"Temperature, water",9.15221,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
74076EDB-D948-494A-91D0-06F19A95DD2D,SFHOTH1,21337380,7/20/2022,SFHOTH1_20220720_2022Sum_TS,Water,"Temperature, water",15.963,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
7407EFAD-BE07-42CB-84D2-637CFA56E29B,WTWINTH2,20651388,8/25/2021,WTWINTH2_20210825_2021Sum_TS,Water,"Temperature, water",12.9731,deg C,Calculated,1,7DADM,7 Day,7,NULL,33:14.0,21:52.7,42:31.2
7408F195-40C1-4445-8762-B6550EAC45B8,CHALATH1,21119069,7/21/2021,CHALATH1_20210721_2021Sum_TS,Water,"Temperature, water",12.6743,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,33:06.0,24:59.6,42:31.2
74091197-4737-45A5-A77B-2AF4BF6AD06F,BRADENTH2,21119056,5/30/2022,BRADENTH2_20220530_2022Sum_TS,Water,"Temperature, water",9.33879,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
74093A62-E26C-4ED6-A5D3-F57AA38B0866,WINFLDTH1,20651395,9/7/2021,WINFLDTH1_20210907_2021Sum_TS,Water,"Temperature, water",14.1096,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
74096C71-E7AC-41D2-A07D-309265EC7468,MTTOMTH1,20386552,5/28/2022,MTTOMTH1_20220528_2022Sum_TS,Water,"Temperature, water",6.281,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
740A73B5-1BDE-4004-9779-BCD8C009BC58,NFWINFDTH1,21119037,10/2/2022,NFWINFDTH1_20221002_2022Sum_TS,Water,"Temperature, water",12.4858,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
740C5761-440E-499C-AA7A-EAF0ED72CFCC,HOHTH2,10598990,6/7/2021,HOHTH2_20210607_2021Sum_TS,Water,"Temperature, water",10.3073,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
740D62E0-5392-4AF7-9944-673AB4819EF0,TAFTTH1,20386544,8/1/2021,TAFTTH1_20210801_2021Sum_TS,Water,"Temperature, water",11.005,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,33:06.0,24:59.6,42:31.2
740E8645-B4D7-4B4C-A049-3ECDB30CFE49,TOWERTH1,20386549,5/26/2022,TOWERTH1_20220526_2022Sum_TS,Water,"Temperature, water",8.444,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
740FCD44-83E3-4168-A3F8-CA72BA572CF4,TOWERTH1,20386549,6/27/2022,TOWERTH1_20220627_2022Sum_TS,Water,"Temperature, water",12.195,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
74118E23-41A7-486B-92B5-AC72FA12E02B,NFWINFDTH1,21119037,8/24/2022,NFWINFDTH1_20220824_2022Sum_TS,Water,"Temperature, water",14.8842,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
7412833D-F046-4324-A3BB-028264D001E4,OWLTH1,20651380,3/25/2022,OWLTH1_20220325_2021Fall_TS,Water,"Temperature, water",6.28213,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
74142023-B218-4A75-B502-1E9422679D60,SIXMILETH1,10699431,8/4/2022,SIXMILETH1_20220804_2022Sum_TS,Water,"Temperature, water",13.566,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
741451E7-C1CB-48B4-A981-7C87A12CDAF8,NOLANTH3,21119053,12/26/2021,NOLANTH3_20211226_2021Fall_TS,Water,"Temperature, water",3.25766,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
7416125A-FBE6-4C64-ABD0-61DE6BD052D4,MAPLETH2,20386529,6/11/2021,MAPLETH2_20210611_2021Sum_TS,Water,"Temperature, water",8.817,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,33:06.0,24:59.6,42:31.2
7416CC24-3A3A-45CB-8751-95B97732A1AF,CEDARTH1,21119059,7/19/2021,CEDARTH1_20210719_2021Sum_TS,Water,"Temperature, water",15.5088,deg C,Calculated,1,7DADM,7 Day,7,NULL,33:14.0,21:52.7,42:31.2
7416EA3A-AFD2-448D-91AB-A466AA4EE586,CHALATH2,21119057,9/26/2021,CHALATH2_20210926_2021Sum_TS,Water,"Temperature, water",12.4276,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,32:58.3,24:59.6,42:31.2
741857B3-8C4D-4E6C-B4CB-9611AB7007D5,NOLANTH2,21119062,6/30/2021,NOLANTH2_20210630_2021Sum_TS,Water,"Temperature, water",16.752,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
7418839E-BDA6-4D55-919E-58553112BDB6,SIXMILETH1,10699431,9/5/2021,SIXMILETH1_20210905_2021Sum_TS,Water,"Temperature, water",12.294,deg C,Calculated,1,7DADM,7 Day,7,NULL,33:14.0,21:52.7,42:31.2
7418CD8B-2182-434E-9C9C-9EA4B3E909F4,CEDARTH1,21119031,6/10/2022,CEDARTH1_20220610_2022Sum_TS,Water,"Temperature, water",10.4006,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
741B81EC-337D-4C76-82FC-EE16B3DBC762,TAFTTH1,20386544,9/1/2022,TAFTTH1_20220901_2022Sum_TS,Water,"Temperature, water",11.821,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
741CB04C-EE48-4662-AD8F-A19715B78E36,WPOLETH1,20386528,6/8/2021,WPOLETH1_20210608_2021Sum_TS,Water,"Temperature, water",9.829,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,32:58.3,24:59.6,42:31.2
741D7643-3839-41F4-81DF-A245ACD95481,CEDARTH1,21119031,8/25/2022,CEDARTH1_20220825_2022Sum_TS,Water,"Temperature, water",14.4639,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
741E6815-9C2B-4056-A1A4-FD8940BFAEAE,OWLTH1,20651380,12/22/2021,OWLTH1_20211222_2021Fall_TS,Water,"Temperature, water",6.44122,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
74201446-6267-4259-B4A1-A3DA65F4F459,ANDERTH2,21119033,6/9/2022,ANDERTH2_20220609_2022Sum_TS,Water,"Temperature, water",10.0637,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
74203F6A-D432-41E2-BDCF-CFD16C95C4BC,PINSTH1,21337442,9/12/2022,PINSTH1_20220912_2022Sum_TS,Water,"Temperature, water",12.727,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
74207049-6F69-4820-B297-191F8415D173,NOLANTH3,21119066,6/15/2022,NOLANTH3_20220615_2022Sum_TS,Water,"Temperature, water",8.54513,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
7420F397-A280-4CA1-B528-F09227BD4002,CHALATH1,21119069,1/27/2022,CHALATH1_20220127_2021Fall_TS,Water,"Temperature, water",6.39245,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
7421C25D-2A15-4A00-9931-4F0AE9704217,EFIRONMTH1,20651379,5/11/2022,EFIRONMTH1_20220511_2022Sum_TS,Water,"Temperature, water",6.33799,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
7422D429-A88A-484A-89CE-C9D741A2FAB2,ANDERTH2,21119033,7/7/2022,ANDERTH2_20220707_2022Sum_TS,Water,"Temperature, water",11.8914,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
7423ACA2-7B24-431F-9FDB-6544F4B5CD52,OWLTH1,20651380,5/16/2021,OWLTH1_20210516_2021Sum_TS,Water,"Temperature, water",10.9331,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
7424500F-A37A-4DF8-9423-9F8B69B4BECF,ANDERTH1,21119075,8/24/2022,ANDERTH1_20220824_2022Sum_TS,Water,"Temperature, water",15.8198,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
7424D359-4358-42A2-9BD6-C61503A8C28F,HOHTH2,21337447,5/30/2022,HOHTH2_20220530_2022Sum_TS,Water,"Temperature, water",9.68843,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
74256861-DC3A-4715-8E20-8EB175C917C1,OWLTH1,20651380,7/14/2021,OWLTH1_20210714_2021Sum_TS,Water,"Temperature, water",12.6207,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,33:06.0,24:59.6,42:31.2
7425E62D-787E-462A-888A-5FEF3D7A740C,OWLTH1,21119065,8/8/2022,OWLTH1_20220808_2022Sum_TS,Water,"Temperature, water",16.6104,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
7427403B-ED15-4DE2-804E-BB45B43A40CF,EPOLETH1,21337444,5/27/2022,EPOLETH1_20220527_2022Sum_TS,Water,"Temperature, water",8.93073,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
7428487D-B7CB-46E6-959D-51F624DC7276,HOHTH1,20386537,1/4/2022,HOHTH1_20220104_2021Fall_TS,Water,"Temperature, water",5.95397,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
7428C1C0-6C21-4E50-8803-D5328C18EA47,HOHTH4,21119084,12/2/2021,HOHTH4_20211202_2021Fall_TS,Water,"Temperature, water",7.13248,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
7428C822-2C92-4E97-A2A4-8C31D84B3E37,LINETH1,20651389,7/17/2021,LINETH1_20210717_2021Sum_TS,Water,"Temperature, water",11.8921,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
742901F1-9CC3-49D4-903C-0746BB16DD78,NOLANTH2,21119064,8/22/2022,NOLANTH2_20220822_2022Sum_TS,Water,"Temperature, water",16.1364,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
742E28C3-1232-4A01-879C-9DE60E6426EC,NFWINFDTH1,21119068,7/1/2021,NFWINFDTH1_20210701_2021Sum_TS,Water,"Temperature, water",14.7228,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,32:58.3,24:59.6,42:31.2
742E6725-10E5-45EC-8BEC-A931492C84E1,ANDERTH2,21119080,8/23/2021,ANDERTH2_20210823_2021Sum_TS,Water,"Temperature, water",13.8219,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,32:58.3,24:59.6,42:31.2
742EAF72-E576-4BC2-8A40-DB45A0FE9A9E,WTWINTH2,20651388,8/18/2021,WTWINTH2_20210818_2021Sum_TS,Water,"Temperature, water",13.6714,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
742F9E5F-E57A-426B-9E65-DF5E476F1D04,NOLANTH3,21119053,2/26/2022,NOLANTH3_20220226_2021Fall_TS,Water,"Temperature, water",4.50483,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
743031F9-EEB2-4B7F-9187-191883182E48,NFWINFDTH1,21119068,3/24/2022,NFWINFDTH1_20220324_2021Fall_TS,Water,"Temperature, water",6.78655,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
74316114-2F99-4586-AE47-A262AFBED175,ALDERTH1,20386553,6/2/2022,ALDERTH1_20220602_2022Sum_TS,Water,"Temperature, water",10.001,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
74316259-A2B6-4E5E-837A-8911F25258A7,MCQUARYTH1,10699488,6/18/2022,MCQUARYTH1_20220618_2022Sum_TS,Water,"Temperature, water",9.36902,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
74322A0A-8DE1-4D4F-8F25-CA05DBB19B98,SIXMILETH1,10699431,5/19/2022,SIXMILETH1_20220519_2022Sum_TS,Water,"Temperature, water",7.519,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
74334FE2-3D11-4E02-A66D-293007BC0C6E,CEDARTH1,21119031,7/11/2022,CEDARTH1_20220711_2022Sum_TS,Water,"Temperature, water",12.6957,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
743377D9-7A20-4568-A321-8DAD21A0997C,NOLANDO1,21096024,9/17/2022,NOLANDO1_20220917_2022Sum_TS,Water,Dissolved oxygen (DO),9.4,mg/l,Calculated,1,Daily Maximum,1 Day,96,NULL,04:18.8,24:59.6,NULL
7433B11E-26BF-4EAF-B0A2-3E06FB1142EA,HOHTH1,20386537,7/14/2021,HOHTH1_20210714_2021Sum_TS,Water,"Temperature, water",14.673,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,33:06.0,24:59.6,42:31.2
74342704-D571-4804-84B5-D13480E481AF,WILLOBTH1,21119023,9/22/2022,WILLOBTH1_20220922_2022Sum_TS,Water,"Temperature, water",11.4409,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
7435B894-550B-44C6-A471-4BA98DAE9491,WFKALTH1,21119058,10/16/2021,WFKALTH1_20211016_2021Fall_TS,Water,"Temperature, water",10.7062,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
7435B919-F363-466A-A681-F6022977EB50,MAPLETH1,21119025,9/16/2022,MAPLETH1_20220916_2022Sum_TS,Water,"Temperature, water",12.9225,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
7439D265-BC35-45B7-9D54-771F345FF2F9,NFWINFDTH1,21119037,9/5/2022,NFWINFDTH1_20220905_2022Sum_TS,Water,"Temperature, water",13.9828,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
7439F225-FC02-4831-B875-40869516AD18,CRIPPTH1,20651387,8/3/2022,CRIPPTH1_20220803_2022Sum_TS,Water,"Temperature, water",9.57474,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
743B7F5B-EDF6-4C3F-848D-C1DFEB8C89FF,GOODTH1,21119082,6/28/2022,GOODTH1_20220628_2022Sum_TS,Water,"Temperature, water",14.6859,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
743BFC6F-1841-4CA3-9C8D-8A83BA48C319,CEDARTH1,21119031,6/9/2022,CEDARTH1_20220609_2022Sum_TS,Water,"Temperature, water",11.2157,deg C,Calculated,1,7DADM,7 Day,7,NULL,24:57.9,24:57.9,NULL
743CBFA6-8E7A-4DCA-9C94-7B9C1B243F7D,EFKALTH1,21119060,3/30/2022,EFKALTH1_20220330_2021Fall_TS,Water,"Temperature, water",8.65238,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
744090A0-9E9A-44B6-9F70-2F02708257EC,NFWINFDTH1,21119068,12/29/2021,NFWINFDTH1_20211229_2021Fall_TS,Water,"Temperature, water",3.58824,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
74416B6E-33B7-4DE2-8CF5-34B9E39EA287,TOWERTH1,20386549,7/25/2021,TOWERTH1_20210725_2021Sum_TS,Water,"Temperature, water",13.281,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,33:06.0,24:59.6,42:31.2
74442CB9-5C08-4110-95F3-6D3B7B6DE2DE,PINSTH1,20386532,9/26/2021,PINSTH1_20210926_2021Sum_TS,Water,"Temperature, water",11.5634,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
74444DEB-FD99-4217-9F79-0DAC273B1411,ELKTH1,21119061,6/27/2021,ELKTH1_20210627_2021Sum_TS,Water,"Temperature, water",15.4628,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,32:58.3,24:59.6,42:31.2
74454D3D-5C2E-457E-92FE-355580910046,ELKTH2,20651383,9/13/2021,ELKTH2_20210913_2021Sum_TS,Water,"Temperature, water",12.9179,deg C,Calculated,1,7DADM,7 Day,7,NULL,33:14.0,21:52.7,42:31.2
7445BD40-14D2-4BC9-BC5D-51FBF1B30FE7,ANDERTH2,21119080,8/16/2021,ANDERTH2_20210816_2021Sum_TS,Water,"Temperature, water",15.3525,deg C,Calculated,1,7DADM,7 Day,7,NULL,33:14.0,21:52.7,42:31.2
74470174-2435-48DE-862B-6B2B8C21CC0A,HOHTH4,21119084,3/9/2022,HOHTH4_20220309_2021Fall_TS,Water,"Temperature, water",5.1131,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
74487FB6-D660-4F7E-B254-CC0F88140927,NOLANTH3,21119066,9/23/2022,NOLANTH3_20220923_2022Sum_TS,Water,"Temperature, water",11.7237,deg C,Calculated,1,Mean,1 Day,96,NULL,08:54.5,24:59.6,NULL
74498D77-0253-4CD0-9445-A7989171D674,EFIRONMTH1,20651379,6/25/2021,EFIRONMTH1_20210625_2021Sum_TS,Water,"Temperature, water",11.2541,deg C,Calculated,1,Mean,1 Day,96,NULL,32:51.8,24:59.6,42:31.2
744A1A9F-C69B-4DC1-B9AC-FE621F06AD6A,GOODTH1,21119074,5/9/2022,GOODTH1_20220509_2021Fall_TS,Water,"Temperature, water",8.4486,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
744AC8AE-170F-4900-8ACC-0C78B267AFD3,ELKTH1,21119020,8/5/2022,ELKTH1_20220805_2022Sum_TS,Water,"Temperature, water",12.6743,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
744BFA40-2560-47B4-9FA9-181941260F93,CRIPPTH1,20651387,8/16/2022,CRIPPTH1_20220816_2022Sum_TS,Water,"Temperature, water",10.6258,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
744C3D25-22BD-4265-86CD-1DEBFA1EC7C8,CEDARTH1,21119059,12/9/2021,CEDARTH1_20211209_2021Fall_TS,Water,"Temperature, water",7.08652,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
744C8391-B01D-44E1-AA7E-8EE301EB3F38,ANDERTH1,21119072,8/3/2021,ANDERTH1_20210803_2021Sum_TS,Water,"Temperature, water",15.9454,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,32:58.3,24:59.6,42:31.2
744CE5E7-FA15-48B7-9E16-321D474EFA34,SIXMILETH1,10699431,6/9/2021,SIXMILETH1_20210609_2021Sum_TS,Water,"Temperature, water",9.91686,deg C,Calculated,1,7DADM,7 Day,7,NULL,33:14.0,21:52.7,42:31.2
744CFD08-8AEB-4BB9-81BD-A0EBE8396078,NOLANTH3,21119066,8/1/2022,NOLANTH3_20220801_2022Sum_TS,Water,"Temperature, water",14.6692,deg C,Calculated,1,Daily Maximum,1 Day,96,NULL,09:04.6,24:59.6,NULL
744D766C-6295-44E3-BF9F-1517B6C548D0,CHALATH1,21119069,10/22/2021,CHALATH1_20211022_2021Fall_TS,Water,"Temperature, water",10.7116,deg C,Calculated,1,Daily Minimum,1 Day,96,NULL,09:13.7,24:59.6,NULL
7451A4A1-585C-4C77-9559-816797433CCF,EFIRONMTH1,20651379,6/15/2021,EFIRONMTH1_20210615_2021Sum_TS,Water,"Temperature, water",9.82601,deg C,Calculated,1,7DADM,7 Day,7,NULL,33:14.0,21:52.7,42:31.2
